latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
32.39342,-84.39452,316.67,1.69,1.28,2025-03-18,1928,Aqua,MODIS,52,6.1NRT,291.71,28.81,D
31.74858,-87.49426,311.54,2.82,1.6,2025-03-18,1928,Aqua,MODIS,59,6.1NRT,298.82,33.97,D
32.18204,-85.51904,324.57,2.02,1.39,2025-03-18,1928,Aqua,MODIS,61,6.1NRT,297.89,54.37,D
32.15172,-85.73027,316.63,2.09,1.41,2025-03-18,1928,Aqua,MODIS,74,6.1NRT,298.75,32.99,D
32.14737,-85.75156,309.77,2.1,1.41,2025-03-18,1928,Aqua,MODIS,63,6.1NRT,298.56,16.74,D
32.95727,-81.43983,317.99,1.14,1.06,2025-03-18,1928,Aqua,MODIS,75,6.1NRT,298.41,15.74,D
32.90931,-81.72559,308.21,1.17,1.08,2025-03-18,1928,Aqua,MODIS,58,6.1NRT,296.67,6.29,D
32.79305,-82.40214,313.94,1.27,1.12,2025-03-18,1928,Aqua,MODIS,70,6.1NRT,298.24,12.56,D
31.45519,-88.99174,306.34,3.62,1.78,2025-03-18,1928,Aqua,MODIS,47,6.1NRT,291.64,35.77,D
32.20954,-85.57046,321.29,2.04,1.39,2025-03-18,1928,Aqua,MODIS,79,6.1NRT,298.73,43.94,D
32.15454,-85.73823,321.99,2.09,1.41,2025-03-18,1928,Aqua,MODIS,79,6.1NRT,298.96,45.59,D
32.2015,-85.57508,313.72,2.04,1.39,2025-03-18,1928,Aqua,MODIS,70,6.1NRT,298.2,24.72,D
32.78325,-82.64051,310.67,1.31,1.13,2025-03-18,1928,Aqua,MODIS,63,6.1NRT,298.58,9.19,D
32.23866,-85.45672,321.63,2,1.38,2025-03-18,1928,Aqua,MODIS,79,6.1NRT,298.19,44.99,D
32.21345,-85.57856,312.41,2.04,1.39,2025-03-18,1928,Aqua,MODIS,68,6.1NRT,298.29,21.49,D
31.45029,-88.99771,306.03,3.62,1.78,2025-03-18,1928,Aqua,MODIS,29,6.1NRT,293.07,34.91,D
32.95124,-81.74245,312.55,1.17,1.08,2025-03-18,1928,Aqua,MODIS,66,6.1NRT,297.46,9.24,D
32.9606,-81.74477,312.89,1.17,1.08,2025-03-18,1928,Aqua,MODIS,68,6.1NRT,297.21,9.22,D
33.07277,-81.36484,310.45,1.13,1.06,2025-03-18,1928,Aqua,MODIS,28,6.1NRT,300.44,5.99,D
32.21056,-86.02938,309.91,2.19,1.43,2025-03-18,1928,Aqua,MODIS,63,6.1NRT,298.71,16.99,D
33.07799,-81.37149,318.57,1.13,1.06,2025-03-18,1928,Aqua,MODIS,76,6.1NRT,300.15,14.75,D
32.21115,-86.03434,310.58,2.19,1.43,2025-03-18,1928,Aqua,MODIS,64,6.1NRT,298.66,19.22,D
33.18056,-81.31818,307.87,1.12,1.05,2025-03-18,1928,Aqua,MODIS,57,6.1NRT,296.97,5.93,D
33.4044,-80.05306,318.62,1.02,1.01,2025-03-18,1928,Aqua,MODIS,66,6.1NRT,294.98,12.61,D
33.40273,-80.06371,312.47,1.02,1.01,2025-03-18,1928,Aqua,MODIS,36,6.1NRT,295.78,7.31,D
33.49818,-79.56075,324.12,1.01,1,2025-03-18,1928,Aqua,MODIS,81,6.1NRT,296.04,19.42,D
33.12786,-81.91184,315.48,1.19,1.08,2025-03-18,1928,Aqua,MODIS,72,6.1NRT,297.33,12.74,D
33.13727,-81.91415,309.48,1.19,1.08,2025-03-18,1928,Aqua,MODIS,53,6.1NRT,296.29,6.49,D
33.39297,-80.41747,306.21,1.04,1.02,2025-03-18,1928,Aqua,MODIS,47,6.1NRT,294.82,4.17,D
32.59206,-85.04065,310.61,1.84,1.33,2025-03-18,1928,Aqua,MODIS,55,6.1NRT,298.41,16.22,D
32.81522,-84.02818,308.95,1.57,1.23,2025-03-18,1928,Aqua,MODIS,58,6.1NRT,297.73,9.74,D
32.81216,-84.04413,309.47,1.57,1.24,2025-03-18,1928,Aqua,MODIS,59,6.1NRT,298.86,10.8,D
33.52014,-80.01875,368.6,1.02,1.01,2025-03-18,1928,Aqua,MODIS,100,6.1NRT,299.9,112.28,D
33.51849,-80.02939,325.45,1.02,1.01,2025-03-18,1928,Aqua,MODIS,82,6.1NRT,298.24,21.15,D
32.90242,-83.62675,310.86,1.48,1.2,2025-03-18,1928,Aqua,MODIS,59,6.1NRT,297.68,12.3,D
33.52895,-80.02071,345.02,1.02,1.01,2025-03-18,1928,Aqua,MODIS,93,6.1NRT,298.58,51.39,D
33.5273,-80.03136,317.16,1.02,1.01,2025-03-18,1928,Aqua,MODIS,74,6.1NRT,297.9,12.95,D
32.91278,-83.62955,340.14,1.48,1.2,2025-03-18,1928,Aqua,MODIS,79,6.1NRT,298.56,71.33,D
33.5768,-79.76854,307.6,1.01,1.01,2025-03-18,1928,Aqua,MODIS,58,6.1NRT,296.73,5.38,D
32.85484,-84.17505,308.61,1.6,1.25,2025-03-18,1928,Aqua,MODIS,57,6.1NRT,298.01,9.57,D
32.18002,-87.50347,330.25,2.75,1.59,2025-03-18,1928,Aqua,MODIS,85,6.1NRT,299.59,107.95,D
32.19164,-87.48461,311.53,2.74,1.58,2025-03-18,1928,Aqua,MODIS,66,6.1NRT,298.66,31,D
32.1855,-87.51208,322.13,2.75,1.59,2025-03-18,1928,Aqua,MODIS,79,6.1NRT,298.85,72.08,D
32.24118,-87.32652,309.27,2.66,1.57,2025-03-18,1928,Aqua,MODIS,62,6.1NRT,298.72,23.25,D
33.68287,-79.62431,309.79,1.01,1,2025-03-18,1928,Aqua,MODIS,63,6.1NRT,297.52,6.58,D
33.70595,-79.65112,309.05,1.01,1,2025-03-18,1928,Aqua,MODIS,62,6.1NRT,298.58,5.98,D
33.56282,-80.74651,327.81,1.06,1.03,2025-03-18,1928,Aqua,MODIS,83,6.1NRT,297.49,24.67,D
33.56104,-80.75754,320.02,1.06,1.03,2025-03-18,1928,Aqua,MODIS,77,6.1NRT,297.84,15.49,D
33.96714,-78.1065,307.86,1.02,1.01,2025-03-18,1928,Aqua,MODIS,61,6.1NRT,293.6,6.6,D
33.05166,-83.71055,309.86,1.48,1.2,2025-03-18,1928,Aqua,MODIS,60,6.1NRT,297.81,10.71,D
32.87568,-84.91806,310.01,1.78,1.31,2025-03-18,1928,Aqua,MODIS,62,6.1NRT,298.01,13.42,D
33.35661,-82.43177,315.68,1.25,1.11,2025-03-18,1928,Aqua,MODIS,71,6.1NRT,298.13,13.31,D
33.35436,-82.44473,318.63,1.25,1.11,2025-03-18,1928,Aqua,MODIS,75,6.1NRT,301.11,17.1,D
33.35861,-82.439,328.43,1.25,1.11,2025-03-18,1928,Aqua,MODIS,84,6.1NRT,300.39,30.11,D
32.88459,-84.9277,320.08,1.78,1.31,2025-03-18,1928,Aqua,MODIS,77,6.1NRT,297.95,31.92,D
33.11942,-83.84865,310.04,1.51,1.21,2025-03-18,1928,Aqua,MODIS,61,6.1NRT,299.36,10.99,D
33.33147,-82.81747,317.12,1.31,1.13,2025-03-18,1928,Aqua,MODIS,73,6.1NRT,302.11,16.27,D
33.34128,-82.82004,318.29,1.31,1.13,2025-03-18,1928,Aqua,MODIS,74,6.1NRT,298.88,18.04,D
34.15603,-78.61293,315.34,1.01,1,2025-03-18,1928,Aqua,MODIS,73,6.1NRT,294.3,11.82,D
33.18936,-84.4548,314.31,1.64,1.26,2025-03-18,1928,Aqua,MODIS,70,6.1NRT,295.61,19.31,D
33.18606,-84.47166,319.18,1.64,1.26,2025-03-18,1928,Aqua,MODIS,76,6.1NRT,296.79,28.63,D
33.58981,-82.46953,311.93,1.24,1.11,2025-03-18,1928,Aqua,MODIS,65,6.1NRT,297.11,10.74,D
33.23281,-84.64627,312.06,1.68,1.27,2025-03-18,1928,Aqua,MODIS,35,6.1NRT,298.68,13.67,D
33.22952,-84.66343,318.69,1.68,1.28,2025-03-18,1928,Aqua,MODIS,76,6.1NRT,298.99,25.68,D
33.23228,-84.65084,317.86,1.68,1.27,2025-03-18,1928,Aqua,MODIS,75,6.1NRT,298.77,25.87,D
33.22888,-84.66798,311.87,1.68,1.28,2025-03-18,1928,Aqua,MODIS,67,6.1NRT,298.65,15.22,D
33.18734,-84.93513,309.7,1.76,1.3,2025-03-18,1928,Aqua,MODIS,63,6.1NRT,297.76,13.34,D
33.50974,-83.60536,316.71,1.43,1.18,2025-03-18,1928,Aqua,MODIS,73,6.1NRT,298.76,19.05,D
33.81781,-82.45964,313.53,1.23,1.1,2025-03-18,1928,Aqua,MODIS,66,6.1NRT,297.16,11.28,D
33.81561,-82.47239,309.61,1.23,1.1,2025-03-18,1928,Aqua,MODIS,44,6.1NRT,297.69,6.93,D
33.81956,-82.46545,316.54,1.23,1.1,2025-03-18,1928,Aqua,MODIS,73,6.1NRT,296.51,14.68,D
34.48011,-78.40197,303.63,1.01,1.01,2025-03-18,1928,Aqua,MODIS,47,6.1NRT,293.38,3.37,D
34.29958,-79.77042,317.61,1.01,1,2025-03-18,1928,Aqua,MODIS,75,6.1NRT,297.65,12.66,D
34.61685,-78.28194,307.5,1.02,1.01,2025-03-18,1928,Aqua,MODIS,51,6.1NRT,293.88,5.3,D
34.61536,-78.29272,334.53,1.02,1.01,2025-03-18,1928,Aqua,MODIS,89,6.1NRT,299.47,33.37,D
34.62418,-78.29454,343.93,1.02,1.01,2025-03-18,1928,Aqua,MODIS,93,6.1NRT,298.09,49.11,D
34.14518,-81.88939,322.75,1.15,1.07,2025-03-18,1928,Aqua,MODIS,80,6.1NRT,298.01,21.31,D
34.14316,-81.90131,318.97,1.15,1.07,2025-03-18,1928,Aqua,MODIS,76,6.1NRT,298.13,16.78,D
34.32388,-82.16119,311.69,1.17,1.08,2025-03-18,1928,Aqua,MODIS,0,6.1NRT,296.04,9.34,D
34.55304,-80.8866,325.39,1.05,1.02,2025-03-18,1928,Aqua,MODIS,0,6.1NRT,296.48,22.27,D
34.43388,-81.89285,306.1,1.14,1.06,2025-03-18,1928,Aqua,MODIS,39,6.1NRT,294.78,3.62,D
34.44422,-82.68237,308.3,1.23,1.1,2025-03-18,1928,Aqua,MODIS,49,6.1NRT,295.5,5.11,D
33.91391,-85.63467,323.32,1.87,1.34,2025-03-18,1928,Aqua,MODIS,80,6.1NRT,298.56,43.66,D
33.91,-85.6539,345.26,1.88,1.34,2025-03-18,1928,Aqua,MODIS,94,6.1NRT,300.96,123.98,D
35.13927,-79.09592,312.58,1,1,2025-03-18,1928,Aqua,MODIS,69,6.1NRT,295.05,9.18,D
35.11597,-80.31483,308.7,1.01,1.01,2025-03-18,1928,Aqua,MODIS,59,6.1NRT,295.97,5.8,D
34.4578,-84.23936,307.17,1.49,1.21,2025-03-18,1928,Aqua,MODIS,53,6.1NRT,296.54,8.45,D
34.32445,-85.22263,307.97,1.73,1.29,2025-03-18,1928,Aqua,MODIS,59,6.1NRT,296.93,11.46,D
35.29385,-79.61458,311.95,1,1,2025-03-18,1928,Aqua,MODIS,67,6.1NRT,295.23,8.37,D
35.29228,-79.62523,310.45,1,1,2025-03-18,1928,Aqua,MODIS,64,6.1NRT,296.11,7.35,D
34.32333,-85.22938,313.05,1.73,1.29,2025-03-18,1928,Aqua,MODIS,70,6.1NRT,297.26,18.6,D
35.46282,-78.70825,306.19,1.01,1.01,2025-03-18,1928,Aqua,MODIS,57,6.1NRT,296.06,4.03,D
35.46131,-78.71908,306.42,1.01,1.01,2025-03-18,1928,Aqua,MODIS,57,6.1NRT,296.38,4.16,D
35.2653,-80.42297,309.91,1.02,1.01,2025-03-18,1928,Aqua,MODIS,61,6.1NRT,297.68,5.46,D
35.26363,-80.43378,308.85,1.02,1.01,2025-03-18,1928,Aqua,MODIS,58,6.1NRT,298.11,4.66,D
40.26996,-83.23566,310.53,1.08,1.04,2025-03-18,1930,Aqua,MODIS,69,6.1NRT,292.71,9.2,D
38.50125,-82.21836,311.76,1.05,1.03,2025-03-18,1930,Aqua,MODIS,66,6.1NRT,297.14,7.69,D
37.93911,-86.84307,308.7,1.79,1.31,2025-03-18,1930,Aqua,MODIS,61,6.1NRT,295.68,13.16,D
37.93646,-86.84942,308.12,1.79,1.31,2025-03-18,1930,Aqua,MODIS,57,6.1NRT,295.41,12,D
39.51373,-77.42566,304.38,1.19,1.09,2025-03-18,1930,Aqua,MODIS,47,6.1NRT,294.31,4.45,D
39.72063,-76.40224,305.86,1.34,1.15,2025-03-18,1930,Aqua,MODIS,56,6.1NRT,294.04,6.28,D
39.38638,-80.68401,306.38,1,1,2025-03-18,1930,Aqua,MODIS,56,6.1NRT,295.41,4.29,D
39.59695,-80.1283,304.36,1.01,1,2025-03-18,1930,Aqua,MODIS,50,6.1NRT,294.12,3.78,D
39.47579,-82.17032,318.37,1.03,1.02,2025-03-18,1930,Aqua,MODIS,59,6.1NRT,295.59,12.33,D
39.47395,-82.18188,339.15,1.03,1.02,2025-03-18,1930,Aqua,MODIS,91,6.1NRT,297.65,40.07,D
39.48462,-82.17268,328.06,1.03,1.02,2025-03-18,1930,Aqua,MODIS,78,6.1NRT,295.58,22.73,D
39.48277,-82.18423,339.63,1.03,1.02,2025-03-18,1930,Aqua,MODIS,91,6.1NRT,296.95,40.58,D
39.48092,-82.19585,316.73,1.04,1.02,2025-03-18,1930,Aqua,MODIS,38,6.1NRT,296.44,11.09,D
40.26792,-83.24789,316.11,1.08,1.04,2025-03-18,1930,Aqua,MODIS,76,6.1NRT,292.2,14.21,D
40.31319,-87.31561,305.57,1.67,1.27,2025-03-18,1930,Aqua,MODIS,48,6.1NRT,291.19,9.06,D
40.31697,-87.29731,313.13,1.66,1.27,2025-03-18,1930,Aqua,MODIS,72,6.1NRT,290.42,20.6,D
41.0748,-77.95173,309.29,1.18,1.08,2025-03-18,1930,Aqua,MODIS,68,6.1NRT,292.15,9.58,D
41.06533,-77.94968,307.72,1.18,1.08,2025-03-18,1930,Aqua,MODIS,66,6.1NRT,291.99,8.15,D
35.36404,-80.97978,309.76,1.04,1.02,2025-03-18,1930,Aqua,MODIS,53,6.1NRT,296.04,6.34,D
34.23869,-87.21252,326.92,2.33,1.48,2025-03-18,1930,Aqua,MODIS,84,6.1NRT,295.05,76.82,D
34.23343,-87.23672,336.91,2.34,1.48,2025-03-18,1930,Aqua,MODIS,90,6.1NRT,295.31,123.27,D
34.2513,-87.21661,317.96,2.33,1.48,2025-03-18,1930,Aqua,MODIS,77,6.1NRT,295.74,47.28,D
35.16925,-82.60439,305.02,1.19,1.09,2025-03-18,1930,Aqua,MODIS,42,6.1NRT,291.66,6.35,D
36.01464,-78.59169,305.05,1.02,1.01,2025-03-18,1930,Aqua,MODIS,39,6.1NRT,294.9,3.73,D
35.22256,-83.65253,318.82,1.34,1.15,2025-03-18,1930,Aqua,MODIS,72,6.1NRT,294.18,21.43,D
35.22004,-83.6662,316.97,1.34,1.15,2025-03-18,1930,Aqua,MODIS,57,6.1NRT,294.34,19.03,D
36.11615,-78.65254,310.27,1.02,1.01,2025-03-18,1930,Aqua,MODIS,66,6.1NRT,295.84,7.7,D
35.06773,-84.95735,314.35,1.6,1.25,2025-03-18,1930,Aqua,MODIS,47,6.1NRT,296.47,16.74,D
35.07845,-84.96054,321.04,1.6,1.25,2025-03-18,1930,Aqua,MODIS,75,6.1NRT,296.89,28.5,D
35.10636,-84.93348,314.43,1.59,1.24,2025-03-18,1930,Aqua,MODIS,52,6.1NRT,295.87,16.51,D
35.46162,-84.8014,307.57,1.54,1.22,2025-03-18,1930,Aqua,MODIS,62,6.1NRT,296.88,9.01,D
36.58459,-79.33186,304.42,1.01,1,2025-03-18,1930,Aqua,MODIS,28,6.1NRT,293.99,1.7,D
36.02637,-83.17133,310.9,1.23,1.1,2025-03-18,1930,Aqua,MODIS,67,6.1NRT,296.18,10.02,D
36.02403,-83.18439,324.23,1.23,1.1,2025-03-18,1930,Aqua,MODIS,82,6.1NRT,296.18,26.22,D
35.59028,-85.57429,310.36,1.7,1.28,2025-03-18,1930,Aqua,MODIS,66,6.1NRT,296.07,14.97,D
35.75637,-84.90479,305.04,1.54,1.22,2025-03-18,1930,Aqua,MODIS,49,6.1NRT,294.76,7.94,D
36.4344,-81.25471,306.35,1.04,1.02,2025-03-18,1930,Aqua,MODIS,55,6.1NRT,295.25,5.11,D
35.37225,-87.24948,306.08,2.19,1.44,2025-03-18,1930,Aqua,MODIS,59,6.1NRT,295.91,12.54,D
36.17797,-83.17725,315.11,1.22,1.1,2025-03-18,1930,Aqua,MODIS,73,6.1NRT,296.75,14.27,D
37.07705,-77.87696,309.98,1.08,1.04,2025-03-18,1930,Aqua,MODIS,67,6.1NRT,296.64,7.99,D
37.07553,-77.88877,306.83,1.08,1.04,2025-03-18,1930,Aqua,MODIS,60,6.1NRT,296.55,5.34,D
35.65599,-86.85925,309.35,2.04,1.39,2025-03-18,1930,Aqua,MODIS,65,6.1NRT,296.08,17.81,D
36.10211,-84.99683,307.19,1.53,1.22,2025-03-18,1930,Aqua,MODIS,59,6.1NRT,296.87,8.87,D
36.09897,-85.01303,324.23,1.53,1.22,2025-03-18,1930,Aqua,MODIS,82,6.1NRT,296.58,36.2,D
36.94876,-81.52547,308.52,1.04,1.02,2025-03-18,1930,Aqua,MODIS,63,6.1NRT,294.33,6.88,D
36.63671,-83.74654,304.07,1.28,1.12,2025-03-18,1930,Aqua,MODIS,25,6.1NRT,292.68,4.73,D
36.63437,-83.75952,309.72,1.28,1.12,2025-03-18,1930,Aqua,MODIS,67,6.1NRT,291.21,10.35,D
36.75409,-83.13895,304.33,1.19,1.09,2025-03-18,1930,Aqua,MODIS,53,6.1NRT,292.23,6.32,D
36.64426,-83.76115,311.33,1.28,1.12,2025-03-18,1930,Aqua,MODIS,69,6.1NRT,291.93,12.14,D
36.36713,-85.32906,307.5,1.58,1.24,2025-03-18,1930,Aqua,MODIS,60,6.1NRT,297.18,8.46,D
38.29795,-75.47292,301.52,1.44,1.19,2025-03-18,1930,Aqua,MODIS,46,6.1NRT,290.34,7.29,D
37.6147,-81.18664,306.82,1.02,1.01,2025-03-18,1930,Aqua,MODIS,59,6.1NRT,293.52,5.87,D
37.95278,-78.9865,338.78,1.03,1.01,2025-03-18,1930,Aqua,MODIS,91,6.1NRT,299.98,40.32,D
37.95123,-78.99792,320,1.03,1.01,2025-03-18,1930,Aqua,MODIS,78,6.1NRT,296.92,15.67,D
37.96165,-78.98837,335.83,1.03,1.01,2025-03-18,1930,Aqua,MODIS,89,6.1NRT,296.98,34.8,D
37.96009,-78.99985,310.73,1.03,1.01,2025-03-18,1930,Aqua,MODIS,43,6.1NRT,295.76,6.93,D
36.54971,-87.52543,321.21,2.13,1.42,2025-03-18,1930,Aqua,MODIS,79,6.1NRT,298.31,45.16,D
43.54762,-89.68736,306.32,1.87,1.34,2025-03-18,1930,Aqua,MODIS,63,6.1NRT,289.89,15.24,D
43.40241,-89.69234,312.93,1.89,1.34,2025-03-18,1930,Aqua,MODIS,73,6.1NRT,282.22,30.45,D
43.08936,-90.82681,308.03,2.23,1.45,2025-03-18,1930,Aqua,MODIS,50,6.1NRT,281,29.17,D
43.10859,-89.6722,312.45,1.92,1.35,2025-03-18,1930,Aqua,MODIS,73,6.1NRT,283.93,28.67,D
43.11481,-89.67003,313.29,1.92,1.35,2025-03-18,1930,Aqua,MODIS,73,6.1NRT,284.44,28.9,D
41.61969,-88.06618,307.51,1.71,1.28,2025-03-18,1930,Aqua,MODIS,62,6.1NRT,284.96,17.47,D
41.62374,-88.04659,305.18,1.7,1.28,2025-03-18,1930,Aqua,MODIS,61,6.1NRT,287.3,13.23,D
41.23946,-88.35717,304.58,1.81,1.32,2025-03-18,1930,Aqua,MODIS,54,6.1NRT,288.9,9.61,D
41.68015,-85.90011,304.1,1.31,1.14,2025-03-18,1930,Aqua,MODIS,24,6.1NRT,289.88,4.12,D
41.68295,-85.88506,303.6,1.31,1.14,2025-03-18,1930,Aqua,MODIS,32,6.1NRT,288.51,3.91,D
41.3768,-87.40817,302.23,1.59,1.24,2025-03-18,1930,Aqua,MODIS,37,6.1NRT,289.01,5.76,D
41.39977,-86.00296,310.76,1.34,1.15,2025-03-18,1930,Aqua,MODIS,70,6.1NRT,293.17,11.11,D
41.40184,-85.99832,306.96,1.34,1.15,2025-03-18,1930,Aqua,MODIS,64,6.1NRT,292.94,7.23,D
36.54488,-87.54797,318.02,2.14,1.42,2025-03-18,1930,Aqua,MODIS,76,6.1NRT,298.47,36.45,D
37.31541,-83.84534,307.5,1.26,1.11,2025-03-18,1930,Aqua,MODIS,58,6.1NRT,296.91,6.54,D
37.72601,-82.4664,306.56,1.09,1.04,2025-03-18,1930,Aqua,MODIS,56,6.1NRT,295.42,4.81,D
37.2723,-87.16172,316.87,1.94,1.36,2025-03-18,1930,Aqua,MODIS,75,6.1NRT,296.88,31.11,D
37.76766,-84.71733,325.07,1.36,1.16,2025-03-18,1930,Aqua,MODIS,0,6.1NRT,294.66,32.71,D
37.76492,-84.73209,307.1,1.37,1.16,2025-03-18,1930,Aqua,MODIS,50,6.1NRT,295.65,8.06,D
37.86016,-85.39304,306.82,1.48,1.2,2025-03-18,1930,Aqua,MODIS,56,6.1NRT,294.72,7.85,D
37.86518,-85.40155,309.75,1.48,1.2,2025-03-18,1930,Aqua,MODIS,64,6.1NRT,294.88,11.4,D
19.40313,-155.28879,324.15,1.14,1.06,2025-03-18,1951,Terra,MODIS,53,6.1NRT,294.67,23.04,D
19.41109,-155.27699,338.11,1.14,1.06,2025-03-18,1951,Terra,MODIS,83,6.1NRT,305.53,45.77,D
31.24773,-97.73781,321.42,1.61,1.25,2025-03-18,2104,Aqua,MODIS,70,6.1NRT,303.79,20.17,D
31.24529,-97.74857,324.66,1.61,1.25,2025-03-18,2104,Aqua,MODIS,75,6.1NRT,303.24,25.56,D
31.31987,-94.97713,306.99,2.5,1.52,2025-03-18,2104,Aqua,MODIS,12,6.1NRT,292.37,14.47,D
31.32196,-94.95139,307.51,2.51,1.52,2025-03-18,2104,Aqua,MODIS,26,6.1NRT,292.01,15.47,D
31.53255,-95.24228,308.18,2.41,1.5,2025-03-18,2104,Aqua,MODIS,46,6.1NRT,293.44,16.59,D
30.41431,-95.27959,310.62,2.31,1.47,2025-03-18,2104,Aqua,MODIS,35,6.1NRT,296.6,16.73,D
30.40136,-95.27801,318.5,2.31,1.47,2025-03-18,2104,Aqua,MODIS,73,6.1NRT,296.65,40.11,D
30.40148,-95.29671,315.41,2.3,1.47,2025-03-18,2104,Aqua,MODIS,44,6.1NRT,297.37,27.74,D
30.40369,-95.27328,318.07,2.31,1.47,2025-03-18,2104,Aqua,MODIS,63,6.1NRT,296.57,36.56,D
31.29867,-94.96951,312.05,2.5,1.52,2025-03-18,2104,Aqua,MODIS,56,6.1NRT,295.66,27.83,D
31.24603,-97.75434,317.53,1.61,1.25,2025-03-18,2104,Aqua,MODIS,61,6.1NRT,302.81,12.96,D
38.2142,-103.4319,397.91,1.04,1.02,2025-03-18,2106,Aqua,MODIS,100,6.1NRT,300.21,246.51,D
32.79452,-108.04984,307.36,1.44,1.19,2025-03-18,2106,Aqua,MODIS,43,6.1NRT,289.24,11.56,D
34.42013,-96.01304,312.49,2.32,1.47,2025-03-18,2106,Aqua,MODIS,68,6.1NRT,296.73,23.44,D
34.81661,-92.61595,314.27,3.97,1.85,2025-03-18,2106,Aqua,MODIS,71,6.1NRT,296.4,72.89,D
34.82481,-92.62495,311.86,3.97,1.85,2025-03-18,2106,Aqua,MODIS,68,6.1NRT,295.91,61.05,D
34.60646,-95.94756,312.65,2.36,1.48,2025-03-18,2106,Aqua,MODIS,70,6.1NRT,294.98,24.21,D
34.6593,-95.6169,317.21,2.49,1.52,2025-03-18,2106,Aqua,MODIS,75,6.1NRT,296.84,41.08,D
34.68126,-95.51012,315.26,2.53,1.53,2025-03-18,2106,Aqua,MODIS,69,6.1NRT,295.55,35.62,D
34.67907,-95.53794,309.77,2.52,1.53,2025-03-18,2106,Aqua,MODIS,46,6.1NRT,294.11,18.02,D
34.74161,-95.26768,315.19,2.63,1.56,2025-03-18,2106,Aqua,MODIS,73,6.1NRT,295.89,38.76,D
34.74742,-95.27386,313.2,2.63,1.56,2025-03-18,2106,Aqua,MODIS,71,6.1NRT,296.03,32.23,D
34.30867,-102.30019,329.47,1.05,1.02,2025-03-18,2106,Aqua,MODIS,81,6.1NRT,296.59,22.13,D
35.39129,-95.85519,308.97,2.45,1.51,2025-03-18,2106,Aqua,MODIS,43,6.1NRT,291.24,17.3,D
35.40459,-95.85671,309.81,2.45,1.51,2025-03-18,2106,Aqua,MODIS,50,6.1NRT,292.09,18.82,D
35.40175,-95.83426,314.6,2.46,1.51,2025-03-18,2106,Aqua,MODIS,51,6.1NRT,293,29.71,D
34.97812,-105.21593,317.59,1.03,1.01,2025-03-18,2106,Aqua,MODIS,72,6.1NRT,285.42,11.29,D
34.97642,-105.22678,331.7,1.03,1.01,2025-03-18,2106,Aqua,MODIS,85,6.1NRT,286.8,27.41,D
34.97471,-105.23765,314.59,1.03,1.01,2025-03-18,2106,Aqua,MODIS,38,6.1NRT,285.94,8.09,D
34.9818,-105.25055,309.79,1.03,1.01,2025-03-18,2106,Aqua,MODIS,26,6.1NRT,285.56,4.9,D
36.35768,-102.68917,319.6,1.06,1.03,2025-03-18,2106,Aqua,MODIS,33,6.1NRT,302.38,9.62,D
36.36815,-102.67953,328.54,1.06,1.03,2025-03-18,2106,Aqua,MODIS,51,6.1NRT,302.49,17.74,D
36.38313,-102.63541,334.39,1.06,1.03,2025-03-18,2106,Aqua,MODIS,81,6.1NRT,300.76,25.45,D
36.38163,-102.64691,325.77,1.06,1.03,2025-03-18,2106,Aqua,MODIS,33,6.1NRT,301.37,13.56,D
36.37862,-102.66988,341.5,1.06,1.03,2025-03-18,2106,Aqua,MODIS,88,6.1NRT,304.05,38.19,D
36.39212,-102.63724,345.61,1.06,1.03,2025-03-18,2106,Aqua,MODIS,93,6.1NRT,299.72,45.55,D
36.39062,-102.64874,354.1,1.06,1.03,2025-03-18,2106,Aqua,MODIS,97,6.1NRT,302.77,65.83,D
36.40865,-102.58144,349.34,1.07,1.03,2025-03-18,2106,Aqua,MODIS,95,6.1NRT,302.52,56.07,D
36.40564,-102.60452,340.46,1.07,1.03,2025-03-18,2106,Aqua,MODIS,90,6.1NRT,301.06,36.73,D
36.40413,-102.61604,347.87,1.06,1.03,2025-03-18,2106,Aqua,MODIS,94,6.1NRT,303.61,51.05,D
36.40262,-102.62756,339.55,1.06,1.03,2025-03-18,2106,Aqua,MODIS,89,6.1NRT,302.25,35.71,D
36.40111,-102.63907,351.92,1.06,1.03,2025-03-18,2106,Aqua,MODIS,96,6.1NRT,301.57,60.58,D
36.3996,-102.65057,341.04,1.06,1.03,2025-03-18,2106,Aqua,MODIS,86,6.1NRT,302.14,37.67,D
36.41615,-102.5948,367.62,1.07,1.03,2025-03-18,2106,Aqua,MODIS,100,6.1NRT,303.73,105.3,D
36.41464,-102.60634,383.53,1.07,1.03,2025-03-18,2106,Aqua,MODIS,100,6.1NRT,310.85,170.47,D
36.41312,-102.61787,343.39,1.06,1.03,2025-03-18,2106,Aqua,MODIS,91,6.1NRT,304.49,41.06,D
36.41161,-102.62939,355.8,1.06,1.03,2025-03-18,2106,Aqua,MODIS,98,6.1NRT,303.73,71.79,D
36.4101,-102.6409,333.93,1.06,1.03,2025-03-18,2106,Aqua,MODIS,78,6.1NRT,302.28,26.34,D
36.42667,-102.58504,344.18,1.07,1.03,2025-03-18,2106,Aqua,MODIS,84,6.1NRT,293.74,38.71,D
36.42516,-102.59658,367.48,1.07,1.03,2025-03-18,2106,Aqua,MODIS,100,6.1NRT,302.13,102.4,D
