latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
9.64428,-63.568,341.3,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,280.56,5.91,N
-38.09565,-68.60626,298.07,0.57,0.43,2025-03-13,0506,N20,nominal,2.0NRT,284.04,0.65,N
9.65074,-63.62408,303.29,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,278.87,14.99,N
9.6457,-63.58037,311.06,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,282.73,10.49,N
-38.27444,-68.70169,313.62,0.38,0.43,2025-03-13,0506,N20,nominal,2.0NRT,283.89,1.24,N
9.64356,-63.56179,307.29,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,281.61,5.91,N
9.65966,-63.53874,333.38,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,280.8,13.92,N
-38.2717,-68.69935,314.66,0.38,0.43,2025-03-13,0506,N20,nominal,2.0NRT,284.34,1.39,N
9.65891,-63.53264,355.89,0.67,0.74,2025-03-13,0453,N20,nominal,2.0NRT,278.19,15.85,N
-38.28609,-68.75014,296.77,0.38,0.44,2025-03-13,0506,N20,nominal,2.0NRT,284.3,0.4,N
9.65289,-63.53983,298.23,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,274.69,1.4,N
9.65214,-63.53372,305.51,0.67,0.74,2025-03-13,0453,N20,nominal,2.0NRT,274.03,0.83,N
-38.35788,-68.71066,299.89,0.57,0.43,2025-03-13,0506,N20,nominal,2.0NRT,283.14,0.69,N
9.65139,-63.52763,296.48,0.67,0.74,2025-03-13,0453,N20,nominal,2.0NRT,276.85,0.83,N
-38.39016,-68.59758,309.21,0.57,0.43,2025-03-13,0506,N20,nominal,2.0NRT,284.45,0.85,N
9.65752,-63.63422,324.64,0.69,0.74,2025-03-13,0453,N20,nominal,2.0NRT,274.47,6.96,N
-38.39407,-68.59892,304.06,0.57,0.43,2025-03-13,0506,N20,nominal,2.0NRT,284.6,0.95,N
9.65674,-63.62782,341.45,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,281.67,6.96,N
-37.76326,-71.63592,310.74,0.55,0.51,2025-03-13,0506,N20,nominal,2.0NRT,286.12,1.29,N
9.65064,-63.57792,367,0.68,0.74,2025-03-13,0453,N20,high,2.0NRT,285.34,15.75,N
-38.46442,-69.04784,307.19,0.39,0.44,2025-03-13,0506,N20,nominal,2.0NRT,277.36,1.03,N
9.64989,-63.57175,352.11,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,283.45,24.02,N
-38.74719,-68.92102,321.31,0.38,0.43,2025-03-13,0506,N20,nominal,2.0NRT,285.75,1.42,N
9.64913,-63.56554,367,0.68,0.74,2025-03-13,0453,N20,high,2.0NRT,279.78,24.02,N
-38.47488,-72.56003,313.7,0.59,0.53,2025-03-13,0506,N20,nominal,2.0NRT,282.67,2.26,N
9.65597,-63.62151,301.29,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,279.31,5.36,N
-38.47731,-72.56184,315.73,0.59,0.53,2025-03-13,0506,N20,nominal,2.0NRT,284.22,3,N
-40.7389,-65.01523,307.2,0.4,0.37,2025-03-13,0506,N20,nominal,2.0NRT,286.68,0.74,N
9.65216,-63.59031,301.35,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,279.11,2.07,N
9.6514,-63.58411,319.86,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,283.94,15.75,N
9.64837,-63.55936,315.36,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,280.79,12.26,N
9.65072,-63.63536,367,0.69,0.74,2025-03-13,0453,N20,high,2.0NRT,281,28.27,N
9.64994,-63.62896,347.36,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,281.67,28.27,N
9.64387,-63.57912,302.75,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,282.63,1.86,N
9.64312,-63.57297,307.5,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,283.68,2.47,N
9.64237,-63.56678,315.07,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,281.02,2.47,N
9.64161,-63.5606,297.01,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,279.96,2.53,N
9.64615,-63.65496,303.2,0.69,0.74,2025-03-13,0453,N20,nominal,2.0NRT,284.21,2.62,N
9.63785,-63.58653,310.62,0.68,0.74,2025-03-13,0453,N20,nominal,2.0NRT,284.52,1.86,N
9.6414,-63.73098,306.49,0.7,0.75,2025-03-13,0453,N20,nominal,2.0NRT,283.16,1.43,N
9.63608,-63.68671,298.95,0.69,0.74,2025-03-13,0453,N20,nominal,2.0NRT,281.64,1.46,N
9.62694,-63.72678,337.37,0.7,0.75,2025-03-13,0453,N20,nominal,2.0NRT,285.47,4.53,N
