system:index,burn,count,date,.geo
2019_11_11_+33465+11735,1,8,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.55508256780647,-15.531899057546488]}"
2019_11_11_+33468+11738,1,7,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.60590062819222,-15.556469780870737]}"
2019_11_11_+33474+11735,1,3,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.63517512302434,-15.5337726421137]}"
2019_11_11_+33476+11732,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[125.6332838622683,-15.512788494960969]}"
2019_11_11_+33534+11828,1,3,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[126.7154572087775,-16.373138528222817]}"
2019_11_11_+33544+11819,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[126.766668983316,-16.29070080726568]}"
2019_11_11_+33599+11632,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[126.24888811210633,-14.608971299739888]}"
2019_11_11_+33640+11709,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.04212353627807,-15.305944758741218]}"
2019_11_11_+33643+11701,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.02654184167986,-15.233999111360436]}"
2019_11_11_+33671+11649,1,8,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[126.99438526070864,-14.758483348203079]}"
2019_11_11_+33684+11682,1,5,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.30528902641488,-15.055933634093016]}"
2019_11_11_+33691+11647,1,5,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.17386055590633,-14.73577550324852]}"
2019_11_11_+33696+11648,1,3,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.23008467220323,-14.751363726847693]}"
2019_11_11_+33696+11667,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[127.33263613664936,-14.92823010999211]}"
2019_11_11_+33708+11564,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[126.91853917496569,-14.001929899964537]}"
2019_11_11_+33714+11846,1,4,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.51040976946007,-16.53351736717582]}"
2019_11_11_+33797+11761,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[128.79511742448423,-15.769094863755006]}"
2019_11_11_+33872+11758,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[129.48164730881825,-15.746611848948513]}"
2019_11_11_+33872+13454,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[145.3856180466128,-30.99459249071308]}"
2019_11_11_+33877+11755,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[129.51118546116086,-15.719632231180716]}"
2019_11_11_+33879+11747,1,7,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[129.47103593450208,-15.637408634174118]}"
2019_11_11_+33879+11751,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[129.50701090847028,-15.683659407490325]}"
2019_11_11_+34028+13695,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.5472487677362,-33.16645172102045]}"
2019_11_11_+34045+13683,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.55020338605243,-33.05853324994928]}"
2019_11_11_+34047+13682,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[150.55628502274064,-33.04954004402668]}"
2019_11_11_+34096+11506,1,5,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[130.22528731624743,-13.474928032900307]}"
2019_11_11_+34097+11510,1,7,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[130.2425871870044,-13.508588317924897]}"
2019_11_11_+34100+11504,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[130.24927753572965,-13.45784094164737]}"
2019_11_11_+34104+11502,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[130.27892953303842,-13.444351132763474]}"
2019_11_11_+34233+11555,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.73827821610485,-13.920991046661157]}"
2019_11_11_+34239+11554,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.78874466600365,-13.91199784073856]}"
2019_11_11_+34303+11388,1,12,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[131.568187216747,-12.40113924574213]}"
2019_11_11_+34377+11706,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[133.89195444222656,-15.278965140973424]}"
2019_11_11_+34379+13567,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.35399681374824,-32.015321362927935]}"
2019_11_11_+34381+13537,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.92959120144562,-31.745525185250003]}"
2019_11_11_+34381+13565,1,3,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.33680072255933,-31.994337215775197]}"
2019_11_11_+34382+11425,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[132.4764202458753,-12.751874276723443]}"
2019_11_11_+34386+13532,1,4,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.90563683380077,-31.69381425119506]}"
2019_11_11_+34401+13561,1,3,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.4870090540122,-31.96136212739235]}"
2019_11_11_+34404+13535,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.14328138796236,-31.727538773404802]}"
2019_11_11_+34411+11372,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[132.49895451294233,-12.27523436282576]}"
2019_11_11_+34413+11378,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[132.54458049326033,-12.329193598361346]}"
2019_11_11_+34414+11372,1,4,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[132.53007439476886,-12.268489458383812]}"
2019_11_11_+34424+13528,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.251412155456,-31.664586331946616]}"
2019_11_11_+34460+13486,1,6,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.00450357255107,-31.28237508023621]}"
2019_11_11_+34461+11347,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[132.84673427030123,-12.050404214760816]}"
2019_11_11_+34496+11291,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[132.92430541941906,-11.546784683095337]}"
2019_11_11_+34496+13464,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.07044531012548,-31.08452454993906]}"
2019_11_11_+34500+13457,1,4,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.00494331257255,-31.023820409961527]}"
2019_11_11_+34502+13449,1,6,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.9187162177784,-30.946628725792557]}"
2019_11_11_+34503+13493,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.57149047092398,-31.349824124655697]}"
2019_11_11_+34506+13446,1,7,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.93141026990816,-30.911726521854863]}"
2019_11_11_+34521+13441,1,9,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.00418971431355,-30.862192514630394]}"
2019_11_11_+34521+13479,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.5551837660649,-31.21942263877803]}"
2019_11_11_+34525+11379,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[133.58018237143486,-12.338186804283943]}"
2019_11_11_+34529+13472,1,3,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.53584341579275,-31.151973594358548]}"
2019_11_11_+34591+13345,1,21,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.3692645423346,-29.998273748859585]}"
2019_11_11_+34595+13346,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.4519585312435,-30.02782285403382]}"
2019_11_11_+34597+13354,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.57767190811975,-30.0997685014146]}"
2019_11_11_+34605+13352,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.63674575261845,-30.077285486608105]}"
2019_11_11_+34609+11755,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.3499905546333,-15.719632231180716]}"
2019_11_11_+34611+11755,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.36867581445156,-15.719632231180716]}"
2019_11_11_+34612+13430,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.80105547761121,-30.783252151532036]}"
2019_11_11_+34614+11757,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.4087629033017,-15.737618643025913]}"
2019_11_11_+34673+11393,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[135.0032583901582,-12.464091687200314]}"
2019_11_11_+34692+13315,1,7,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.03148642179218,-29.738755520807466]}"
2019_11_11_+34707+13258,1,4,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.41536617857798,-29.227427526922614]}"
2019_11_11_+34715+13253,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.43691105317066,-29.191454703232225]}"
2019_11_11_+34715+13271,1,51,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.61365044992465,-29.314185513470033]}"
2019_11_11_+34716+13304,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.13245926667705,-29.65010820528471]}"
2019_11_11_+34718+13252,1,17,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.49178082154845,-29.165004097577537]}"
2019_11_11_+34725+13303,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.20682120183506,-29.641114999362117]}"
2019_11_11_+34731+13321,1,7,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.51310487500797,-29.792714756343056]}"
2019_11_11_+34738+13341,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.8680566106501,-29.98285682442083]}"
2019_11_11_+34739+11974,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[138.9911061395115,-17.689144328229634]}"
2019_11_11_+34739+13269,1,14,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.89032615549422,-29.324425676516352]}"
2019_11_11_+34741+13264,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.85145528194465,-29.2903799683808]}"
2019_11_11_+34741+13323,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.65098390355453,-29.82097911781407]}"
2019_11_11_+34741+13325,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.67328017823155,-29.838965529659266]}"
2019_11_11_+34741+13340,1,4,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.87498304517229,-29.967118714056284]}"
2019_11_11_+34744+13247,1,8,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.62301156150247,-29.13524716621599]}"
2019_11_11_+34744+13253,1,7,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.72971086920364,-29.182461497309625]}"
2019_11_11_+34744+13339,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.9026667504611,-29.96487041257563]}"
2019_11_11_+34746+13256,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.7962100161509,-29.218434321000018]}"
2019_11_11_+34748+13255,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[151.80349376914893,-29.20944111507742]}"
2019_11_11_+34752+13325,1,4,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.79774326685455,-29.832220625217314]}"
2019_11_11_+34755+13328,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.86491768018684,-29.86594514742706]}"
2019_11_11_+34765+11436,1,3,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.0549681564617,-12.84480407125696]}"
2019_11_11_+34765+11442,1,8,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.07992983533182,-12.895765571485008]}"
2019_11_11_+34766+11446,1,6,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.10086900511314,-12.937733865790458]}"
2019_11_11_+34768+11447,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.14494669953552,-12.945228204059296]}"
2019_11_11_+34768+11546,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.6475271266611,-13.840052193357778]}"
2019_11_11_+34772+11432,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.10639228081823,-12.814826718181628]}"
2019_11_11_+34772+11446,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.1723324353268,-12.9362349981367]}"
2019_11_11_+34774+11435,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.13482319442727,-12.841806335949421]}"
2019_11_11_+34774+11445,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.1883326288212,-12.9317383951754]}"
2019_11_11_+34775+11438,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.1632904009815,-12.868785953717214]}"
2019_11_11_+34777+11438,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.18174022303117,-12.868785953717214]}"
2019_11_11_+34778+11442,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.20808063669628,-12.900262174446308]}"
2019_11_11_+34790+11447,1,4,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.32950133663587,-12.945228204059296]}"
2019_11_11_+34792+11447,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.36425878192986,-12.949724807020594]}"
2019_11_11_+34792+11453,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.38924089950888,-13.00368404255618]}"
2019_11_11_+34793+11442,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.34892295885908,-12.904758777407606]}"
2019_11_11_+34793+11444,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.35412385713104,-12.922745189252801]}"
2019_11_11_+34797+11444,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.39564490854875,-12.922745189252801]}"
2019_11_11_+34797+11450,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.4251850837529,-12.976704424788387]}"
2019_11_11_+34801+11405,1,4,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.24699851046574,-12.56076865086824]}"
2019_11_11_+34802+13276,1,3,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.6375067038977,-29.39530070414444]}"
2019_11_11_+34812+11425,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.44129195496225,-12.751874276723443]}"
2019_11_11_+34818+11418,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.46276605422022,-12.688921835265258]}"
2019_11_11_+34820+13248,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.44662907241838,-29.146488673619235]}"
2019_11_11_+34822+13263,1,4,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.6665296185902,-29.2768901594969]}"
2019_11_11_+34826+13245,1,3,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.46324427147277,-29.119509055851445]}"
2019_11_11_+34826+13249,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.5217634963829,-29.15548187954183]}"
2019_11_11_+34827+13253,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.58553465026012,-29.191454703232225]}"
2019_11_11_+34846+11393,1,6,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.59562918232334,-12.447604143008878]}"
2019_11_11_+34848+11398,1,8,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.6516189949788,-12.483202249785833]}"
2019_11_11_+34848+11403,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.66724629751147,-12.554023746426292]}"
2019_11_11_+34850+11399,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.66659272528688,-12.5180509227359]}"
2019_11_11_+34851+11348,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.4376862371061,-12.059397420683412]}"
2019_11_11_+34852+11358,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.49282092992814,-12.14932947990939]}"
2019_11_11_+34853+11389,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.64677721107702,-12.428118863509923]}"
2019_11_11_+34856+11354,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.51119347548806,-12.113356656218999]}"
2019_11_11_+34869+13193,1,10,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.21154233591923,-28.644667783138292]}"
2019_11_11_+34878+11382,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.8439500027823,-12.365166422051738]}"
2019_11_11_+34881+11379,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[136.85745767603458,-12.338186804283943]}"
2019_11_11_+34901+12809,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[147.95611534095218,-25.198471273598802]}"
2019_11_11_+34905+13240,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[153.21985624232366,-29.074543026238455]}"
2019_11_11_+34950+13155,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.5647663045471,-28.31012052281764]}"
2019_11_11_+34951+13157,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.59568542405208,-28.328106934662834]}"
2019_11_11_+34963+13131,1,3,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.39109505101635,-28.088288110060233]}"
2019_11_11_+34973+13129,1,8,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.44828652701716,-28.072924716609123]}"
2019_11_11_+34983+13185,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[153.28726709813296,-28.579916700495573]}"
2019_11_11_+34986+13114,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.40733396293908,-27.941399079991132]}"
2019_11_11_+34990+13185,1,2,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[153.3626394000025,-28.575420097534273]}"
2019_11_11_+34993+13100,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.30144984767574,-27.81549419707476]}"
2019_11_11_+34994+13097,1,1,2019-11-11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[152.2738052320601,-27.78851457930697]}"
